asin,title,rating,review_count,sponsored,is_prime,search_position,recent_sales,price_primary,price_rrp,category,page
B0D7QTQD91,"The Original Makeup Eraser, 7-Day Set, Erase All Makeup with Just Water, Including Waterproof Mascara, Eyeliner, Foundation, Lipstick, Sunscreen, and More! 7ct",4.6,3264.0,False,False,31,50+ bought in past month,25.0,,beauty_personal_care,3
B0F3CSWH4H,"1PC Silicone Face Scrubber, Women's Octopus Face Scrubber for Face for Deep Exfoliating Massage Cleansing Brush Beauty Tools (Light Purple)",3.8,12.0,False,False,32,,1.23,,beauty_personal_care,3
B0DSVL4XG7,"Lip Scrub Brush,Lip Scrubber Exfoliator,Double-Sided Silicone Exfoliating Tool,Gentle Lip Exfoliator Scrubber Brush for Smooth,Soft,Bright,and Healthy Lips(6 PCS)",4.5,9667.0,False,False,33,,8.99,,beauty_personal_care,3
B0DX74N9JX,"20PCS Makeup Brush Set for Blending, Contouring, Eyebrow Soft Face and Eye Cosmetics Brushes Beauty Tools for Women(Pink)",4.1,66.0,False,False,34,300+ bought in past month,2.99,,beauty_personal_care,3
B0D3X8H1D1,"Silicone Scalp Massager, Scalp Scrubber for Hair Growth with Soft Bristles, Scalp Exfoliator Brush Dandruff Removal Shampoo Brush for Wet Dry Scalp Care (Light Purple)",4.7,711.0,False,False,35,,7.99,,beauty_personal_care,3
B0FL9Z6P5K,Bliss x Julep Makeup Kit - Hydrating Skincare & Makeup Set - Includes Julep Eyeshadow Stick & Bliss Glow Serum Skincare,4.7,32.0,False,False,36,,70.0,,beauty_personal_care,3
B0F2SZCJMV,"Silicone Facial Cleansing Brush - Soft Gentle Exfoliating & Massaging Face Scrubber for Deep Cleaning, Waterproof Beauty Tool (1PC)",4.5,6.0,False,False,37,,2.46,,beauty_personal_care,3
B0CYZK48HW,"Wooden Eyeliner Pencil, Smooth texture Soft Makeup Pencil Eyeliner (#303, 1 Count/Pack of 1)",4.3,105.0,False,False,38,,3.99,6.99,beauty_personal_care,3
B0F93KLJ51,"Portable Facial Hair Removal Spring Roller for Women Painless Epilator for Face Travel-Friendly, Ramdom Color",2.7,11.0,False,False,39,,2.61,,beauty_personal_care,3
B0F3HQ4RYY,"50 Count Compressed Facial Sponges, Pink Cellulose Natural Cosmetic Spa Sponges for Facial Cleansing, Exfoliating Mask",4.2,240.0,False,False,40,,7.84,,beauty_personal_care,3
B0CJW79TMQ,"Hydrating Lip Oil – Double Pleasure – Moisturizing & Softening Lip Glow Oil with Silicone Applicator, 0.14 oz (Adrenaline Shot)",4.2,119.0,False,False,41,,9.99,,beauty_personal_care,3
B0G1YMKHGD,"New Lymphatic Contour Face Brush, Lymphatic Drainage Massager for Face，Stay B",5.0,4.0,False,False,42,,3.71,4.47,beauty_personal_care,3
B0CDTVC7ZX,"Manual Facial Cleansing Brush, Face Washing Tools,Headbands, Wrist Band ，Facial Mask Brush and Powder Puff（Pink",4.5,24.0,False,False,43,,9.99,,beauty_personal_care,3
B0DDDQ216S,theBalm Lip Oil - Berry Fast,4.0,6.0,False,False,44,,6.38,,beauty_personal_care,3
B0CG1KW8DX,"7Pc Puffy Spa Headband and Wristband Set for Washing Face, Skincare With Scrunchies, Powder Puffs, Sponge, Makeup Removal - Terry Cloth for Mask - Purple",4.6,266.0,False,False,45,,8.99,,beauty_personal_care,3
B0FHKBRRDJ,"Eyelash Curlers Heart Curling Effect Eyelash Curler No Flesh Pinching Beauty Curl Portable Beauty Assist Tool Gifts (Rose Red, Rose Red)",4.4,12.0,False,False,46,,1.76,,beauty_personal_care,3
B0DYV1YRJX,"3 Pieces Face Wash Headband and Wristband Set, Makeup Skincare Headbands Spa Headband Towel for Women Skin Care Bath Wrist Bands for Washing Face (Pink)",3.8,8.0,False,False,47,,4.33,,beauty_personal_care,3
B0DNDYJ9Q8,3-sets Spa Headbands for Washing Face Facial Skincare Terry Cloth Headband Combo Pack Puffy Makeup Headbands for Face Washing Mask Skin Head Band Taro Purple 10,4.6,203.0,False,False,48,,5.23,,beauty_personal_care,3
B0D6CJX1QZ,"MCoBeauty - Super Soft Cosmetic Skincare Headband & Wristband Set - Plush Skin Care Accessories for Makeup & Cleansing, Keeps Hair Secure and Arms Dry During Routines - Stocking Stuffers",4.8,36.0,False,False,49,,8.29,,beauty_personal_care,3
B0DPQDRKNZ,Portable Mini Model Retractable Beauty 4-in-1 Cosmetic Brush Set Multi-functional Makeup Tanning,3.8,20.0,False,False,50,,3.59,,beauty_personal_care,3
B0DQTLWMTW,"Generic Portable Facial Hair Removal Spring Roller for Women, Painless Epilator for Face, Compact, Travel-Friendly",3.0,9.0,False,False,51,,1.77,,beauty_personal_care,3
B0FND6P7XC,"6 Pcs Lip Scrub Brush, Silicone Lip Brush Tool",5.0,2.0,False,False,52,,3.59,,beauty_personal_care,3
B0DRSJB3FT,1pcs Black Silicone Pore Scrubber - Lip Exfoliator Brush,5.0,1.0,False,False,53,,1.59,,beauty_personal_care,3
B0BQZBPPX9,"Spa Headband Wrist Towels Scrunchies/Wristband Set for Washing Face, Skincare Headbands for Women Terry Towel Cloth Fabric Puffy Sponge Facial Headband Hair Bands Wristbands for Makeup, Shower Pink",4.5,493.0,False,False,54,,7.86,9.91,beauty_personal_care,3
B0DNQ8KYFN,6-sets Spa Headbands for Washing Face Facial Skincare Terry Cloth Flower Bands Claw Clip Puffy Makeup Headbands for Face Washing Mask Skin Head Band Bright Purple 3,4.3,49.0,False,False,55,,5.23,,beauty_personal_care,3
B0DPHF7KX4,"Generic Facial Mask Brush, Silicone, 1 Pack, Blue",3.9,28.0,False,False,56,,1.07,,beauty_personal_care,3
B0DPHL51J5,"5 mirror box makeup brush sets Portable multi-function powder brush powder blusher beauty tool, 1 pack,red",3.0,11.0,False,False,57,,2.39,,beauty_personal_care,3
B0DJ5CQ42Z,13Pcs Makeup Brush Set Soft Fluffy Professional Cosmetic Foundation Powder Eyeshadow Kabuki Blending Make Up Brush Beauty Tool With Bag Makeup Sponge Beauty Gift For Makeup Beginner,3.8,604.0,False,False,58,500+ bought in past month,2.39,,beauty_personal_care,3
B0DRNBL39Z,"5PCS Makeup Brush Set for Eyeshadow, Foundation, Makeup, Travel Portable All-in-One Makeup Brush and Mirror Set",3.3,8.0,False,False,59,,1.91,,beauty_personal_care,3
B0F3CCM23D,Double-Headed Facial Cleansing Brush Soft Hair Silicone Cleanser for Home Use Manual Scrub Deep Cleansing(pink),3.8,21.0,False,False,60,,3.19,,beauty_personal_care,3
B0DMVY4PLG,Silicone Apple Scrub Pad with Suction Cup Silicone Scrub Pad Beauty Tool Scrub Pad Makeup Brush Cleaning Pad Pink,4.6,29.0,False,False,61,,1.58,1.59,beauty_personal_care,3
B0DHSXXGC8,"Silicone Foldable Makeup Brush Cleaner, Brush Scrubber Bowl, Portable Washing Tool Cosmetic Brush Cleaner (Pink)",4.5,218.0,False,False,62,50+ bought in past month,2.65,,beauty_personal_care,3
